"ProteinGroup","Gene","Description","KO_1G4_r1","KO_1G4_r2","KO_1G4_r3","KO_1G4_r4","KO_3G4_r1","KO_3G4_r2","KO_3G4_r3","KO_3G4_r4","LTED_r1","LTED_r2","LTED_r3","LTED_r4","WT_r1","WT_r2","WT_r3","WT_r4"
"Q9UNH7","SNX6","Sorting nexin-6",159696.78125,148235.546875,152924.953125,146724.46875,158353.546875,184723.609375,172603.234375,164900.453125,156117.484375,157977.046875,162585.71875,164354.125,108777.625,122912.6640625,119170.0078125,NA
"Q9UNI6","DUSP12","Dual specificity protein phosphatase 12",53632.98828125,51020.54296875,53391.84765625,56813.1640625,48914.328125,49252.30078125,50969.4453125,48580.3828125,46159.8125,46980.8984375,43578.01171875,41744.55859375,42542.98828125,35569.09375,41841.28125,NA
"Q9UNK0","STX8","Syntaxin-8",13756.5830078125,12194.3505859375,12704.443359375,11993.1162109375,10471.2841796875,12148.5693359375,12540.8056640625,10043.826171875,9151.19921875,7545.64501953125,5697.63671875,7575.2421875,21215.224609375,27821.1484375,25176.599609375,NA
"Q9UNK9","ANGEL1","Protein angel homolog 1",12310.916015625,8037.80517578125,9810.490234375,980.179260253906,12433.341796875,4348.6796875,NA,NA,6230.9404296875,6274.22412109375,3954.11352539063,3386.82666015625,17681.91015625,13782.94921875,14638.8642578125,NA
"Q9UNM6","PSMD13","26S proteasome non-ATPase regulatory subunit 13",310716.53125,329070,319440.09375,289469.78125,287653.09375,305979.03125,300335.6875,319036.9375,326630.1875,349692.84375,339016.71875,335245.90625,287446.125,335699.0625,288661.5625,NA
"Q9UNN5","FAF1","FAS-associated factor 1",103329.40625,110110.6015625,107947.640625,104636.0390625,103827.0625,103662.0703125,102612.75,110554.4609375,122833.53125,124859.5703125,123359.2109375,122176.59375,110715.9921875,118845.4453125,105742.3515625,NA
"Q9UNN8","PROCR","Endothelial protein C receptor",2343.00146484375,2843.37646484375,2765.7841796875,NA,2131.41650390625,3790.0458984375,1872.94799804688,3040.0390625,2031.82788085938,5127.39111328125,3014.0576171875,3087.6591796875,4763.96728515625,3897.20190429688,6039.81884765625,NA
"Q9UNP9","PPIE","Peptidyl-prolyl cis-trans isomerase E",105934.796875,99011.984375,107478.8515625,90721.203125,96798.671875,83748.1796875,66836.4453125,95706.7265625,76595.171875,102472.1328125,102048.953125,99440.9375,135284.578125,127141.8984375,112377.6875,NA
"Q9UNQ0","ABCG2","Broad substrate specificity ATP-binding cassette transporter ABCG2",6694.35498046875,8547.7802734375,3159.3544921875,NA,3861.20092773438,8692.669921875,8516.2939453125,5364.91259765625,16726.806640625,15123.771484375,10865.7451171875,9212.3740234375,13567.55859375,4694.333984375,994.024658203125,NA
"Q9UNQ2","DIMT1","Probable dimethyladenosine transferase",57998.76171875,59019.33984375,55776.34375,54931.15234375,50441.03515625,44786.1953125,39540.34375,53985.09375,60572.8046875,63735.98046875,64474.96484375,60142.94140625,90695.6953125,90013.828125,100069.7265625,NA
"Q9UNS1","TIMELESS","Protein timeless homolog",25578.73828125,28676.763671875,21922.3046875,15282.30078125,29065.564453125,30545.728515625,14505.6513671875,32239.1328125,40038.89453125,38334.71484375,34307.57421875,32512.61328125,35280.140625,39882.515625,41415.234375,NA
"Q9UNS2","COPS3","COP9 signalosome complex subunit 3",191107.703125,195409.953125,201626.40625,223092.859375,181482.4375,189963.859375,195760.390625,169628.03125,189680.078125,202573.1875,196672.46875,197129.96875,181569.6875,184766.984375,193673.96875,NA
"Q9UNW1","MINPP1","Multiple inositol polyphosphate phosphatase 1",3356834.75,3165221.75,3277867.25,3107903.5,2227503.75,2552043.5,2070790.75,2120413.5,4536190.5,4751874,4035830.25,3787674.25,4696941,3577571.75,3878751.5,NA
"Q9UNX3","RPL26L1","60S ribosomal protein L26-like 1",70419.53125,78527.671875,55157.0078125,50429.3203125,63492.84375,55004.80078125,49994.53515625,50221.64453125,94083.4921875,98043.9609375,72926.5390625,77129.84375,55191.3671875,53321.31640625,58975.6796875,NA
"Q9UNX4","WDR3","WD repeat-containing protein 3",75639.234375,92911.8984375,66839.828125,72311.3671875,74865.4921875,81734.3671875,67108.796875,78429.359375,90421.9609375,87664.9921875,66686.578125,63433.64453125,172223.4375,81568.5390625,140825.046875,NA
"Q9UNY4","TTF2","Transcription termination factor 2",27857.04296875,25533.71875,26848.73046875,19259.978515625,23467.560546875,19674.939453125,14411.1689453125,24593.4375,39195.29296875,33271.015625,32773.4375,31126.412109375,28963.341796875,24304.3203125,28735.650390625,NA
"Q9UNZ2","NSFL1C","NSFL1 cofactor p47",135546.453125,119236.609375,136322.1875,121659.9765625,143803.875,130278.234375,131806.84375,126507.84375,105268.7578125,165354.171875,155729.484375,160927.84375,96046.015625,85660.7578125,90092.5234375,NA
"Q9UNZ5","C19orf53","Leydig cell tumor 10 kDa protein homolog",27778.9453125,30482.830078125,29702.314453125,28010.9140625,27604.98828125,29132.31640625,25485.787109375,28470.15234375,24173.748046875,33553.515625,41274.7265625,44706.3984375,26248.591796875,35567.9921875,31741.921875,NA
"Q9UP83","COG5","Conserved oligomeric Golgi complex subunit 5",58527.55078125,58376.484375,62092.19140625,59281.328125,40415.3515625,45694.8515625,41038.41796875,41533.6015625,52692.27734375,57036.61328125,54389.0546875,57527.4140625,47933.08984375,50557.72265625,47128.6171875,NA
"Q9UPM8","AP4E1","AP-4 complex subunit epsilon-1",49277.9765625,58078.49609375,58078.78125,51153.08203125,43577.1015625,41905.30078125,45407.48046875,48851.859375,137235.015625,125561.421875,120143.8359375,123154.875,18795.8203125,19896.267578125,20815.392578125,NA
"Q9UPN3","MACF1","Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5",7304.18701171875,7670.466796875,8872.125,NA,NA,NA,NA,7509.10888671875,7307.1865234375,7984.1357421875,9496.1923828125,9493.4951171875,NA,NA,NA,NA
"Q9UPN4","CEP131","Centrosomal protein of 131 kDa",26871.240234375,30459.17578125,28435.0546875,22096.7890625,25621.71875,24509.76171875,19377.025390625,26532.3203125,36152.203125,32849.61328125,32380.646484375,29678.6875,36332.78125,41424.0703125,35000.78515625,NA
"Q9UPN7","PPP6R1","Serine/threonine-protein phosphatase 6 regulatory subunit 1",45987.08984375,45855.43359375,53770.41015625,41827.171875,42070.0078125,45034.78125,48605.62109375,35322.69140625,32104.455078125,33892.37890625,31330.060546875,33877.69140625,27799.27734375,41417.265625,35827.0234375,NA
"Q9UPN9","TRIM33","E3 ubiquitin-protein ligase TRIM33",393937.90625,371094.03125,375276.8125,371512.28125,335414.5,342212.96875,332596.875,359879.5,294973.59375,270254.28125,266024.78125,269829.90625,286270.71875,292454.21875,288246.46875,NA
"Q9UPQ8","DOLK","Dolichol kinase",7901.27587890625,10275.9013671875,5832.38427734375,7097.81396484375,5833.68310546875,2080.203125,2501.4169921875,4571.09521484375,8963.84375,5353.85986328125,5769.2724609375,7463.27490234375,9362.7109375,10225.8232421875,9251.6220703125,NA
"Q9UPR3","SMG5","Protein SMG5",17268.19921875,18469.818359375,15896.6357421875,12341.490234375,17083.626953125,16883.724609375,13983.390625,15918.7138671875,17452.103515625,15288.7939453125,16270.4775390625,15222.857421875,22126.802734375,22401.880859375,22346.75390625,NA
"Q9UPT9","USP22","Ubiquitin carboxyl-terminal hydrolase 22",22040.705078125,20741.080078125,19952.279296875,20525.44140625,17219.44140625,19636.06640625,13393.7080078125,17555.908203125,21231.478515625,20633.265625,22194.2578125,21055.59765625,29875.025390625,30744.482421875,32080.46875,NA
"Q9UPU5","USP24","Ubiquitin carboxyl-terminal hydrolase 24",41367.9609375,41372.37109375,41407.38671875,38701.6328125,44178.46875,43290.54296875,43557.625,44748.2578125,43678.90234375,43340.81640625,44353.75390625,44716.015625,28096.9921875,29818.900390625,26766.55859375,NA
"Q9UPU7","TBC1D2B","TBC1 domain family member 2B",11332.568359375,10672.2763671875,10710.517578125,7168.15869140625,12926.1669921875,12802.390625,12433.703125,13544.8046875,11965.6787109375,11710.546875,14311.8427734375,13632.486328125,12578.478515625,14220.0927734375,13514.3828125,NA
"Q9UPW0","FOXJ3","Forkhead box protein J3",156020.90625,112461.0703125,147830.046875,95439.5,107306.765625,109125.296875,127735.0078125,113317.2734375,115282.53125,57249.05078125,35293.53125,62500.4453125,42088.1328125,90682.3203125,84253.046875,NA
"Q9UPX8","SHANK2","SH3 and multiple ankyrin repeat domains protein 2",24990.7421875,24472.544921875,23637.103515625,27737.009765625,29072.21484375,29454.537109375,31333.806640625,27926.4140625,32355.361328125,23882.40234375,28120.212890625,26167.0546875,6603.70703125,6195.04296875,4748.2919921875,197115.71875
"Q9UPY3","DICER1","Endoribonuclease Dicer",64639.36328125,64127.0234375,60122.3515625,49625.81640625,69314.2734375,77574.265625,64341.41015625,69876.421875,117122.3828125,142847.953125,104391.5859375,104765.4140625,97786.328125,89783.5234375,112887.453125,NA
"Q9UPY5","SLC7A11","Cystine/glutamate transporter",2906.71826171875,6915.6015625,6321.6298828125,NA,1271.48937988281,1353.01953125,NA,2830.37182617188,1969.56262207031,3397.92529296875,5539.85546875,7306.9892578125,2061.802734375,1208.53161621094,2797.955078125,NA
"Q9UPZ3","HPS5","Hermansky-Pudlak syndrome 5 protein",3728.1953125,3870.3291015625,2959.1181640625,2842.41015625,3483.08935546875,3877.81958007813,3400.12182617188,3621.40551757813,5092.77734375,5198.3544921875,4436.30712890625,4750.82080078125,3075.19580078125,3734.54858398438,3831.88012695313,NA
"Q9UQ13","SHOC2","Leucine-rich repeat protein SHOC-2",23640.5390625,21798.759765625,23342.037109375,17319.49609375,33074.9765625,32665.884765625,32187.697265625,31525.1640625,29868.83984375,29795.890625,29249.5859375,30032.33203125,30051.568359375,31425.05859375,29673.234375,NA
"Q9UQ35","SRRM2","Serine/arginine repetitive matrix protein 2",295914.125,287647.59375,316969.75,292129.28125,261754.1875,281008.84375,300224.21875,292878.9375,298377.03125,195966.1875,197544.359375,237017.21875,385433.625,383987.90625,404384.28125,NA
"Q9UQ80","PA2G4","Proliferation-associated protein 2G4",558410.125,516084.71875,556324.4375,597713.0625,733606.3125,717137.75,757090.6875,734965.8125,582627.875,605405.375,593816.1875,613706.625,649569.8125,611253.3125,643462.375,3971321.75
"Q9UQB8","BAIAP2","Brain-specific angiogenesis inhibitor 1-associated protein 2",128892.40625,144158.265625,152564.484375,150620.828125,148937.984375,147193.59375,172244.4375,147686.59375,94766.1328125,105068.1015625,106108.84375,93644.75,165584.578125,180080.09375,194862.703125,NA
"Q9UQC2","GAB2","GRB2-associated-binding protein 2",14026.4140625,10988.2578125,15664.337890625,15459.4482421875,8203.77734375,9060.7451171875,14357.5302734375,11119.3203125,10795.0361328125,11794.9658203125,12202.6962890625,9648.6142578125,9215.6259765625,8362.189453125,6507.68603515625,NA
"Q9UQE7","SMC3","Structural maintenance of chromosomes protein 3",131765.796875,132858.703125,133509.546875,135688.703125,161165.921875,169435.640625,150357.671875,166880.546875,172749.953125,177380.984375,180312.234375,197771.234375,144055.328125,130149.1640625,143930.3125,NA
"Q9UQN3","CHMP2B","Charged multivesicular body protein 2b",86893.65625,65298.2265625,85912.6796875,91243.9921875,65245.046875,77526.546875,88930.2265625,62472.66015625,86008.046875,49879.88671875,50225.83203125,57879.31640625,94681.109375,90930.46875,94772.421875,NA
"Q9UQR0","SCML2","Sex comb on midleg-like protein 2",21042.3515625,21999.462890625,24852.244140625,22515.005859375,11893.2080078125,10989.6435546875,10782.5029296875,13436.5986328125,36504.6015625,27362.986328125,23437.00390625,25233.564453125,24836.671875,28461.931640625,26665.607421875,NA
"Q9UQR1","ZNF148","Zinc finger protein 148",32594.11328125,28238.751953125,30655.787109375,27891.953125,27043.74609375,29890.28125,28825.580078125,28826.0625,31929.470703125,18156.62109375,21970.810546875,24202.29296875,24261.73828125,29340.509765625,29492.330078125,NA
"Q9Y217","MTMR6","Myotubularin-related protein 6",49750.8984375,50108.765625,50917.71875,44955.44140625,39776.203125,45283.265625,41835.265625,41929.12890625,48787.6328125,45300.0078125,44278.9140625,46484.3359375,51936.2734375,53063.8984375,52633.671875,NA
"Q9Y221","NIP7","60S ribosome subunit biogenesis protein NIP7 homolog",24573.521484375,46943.734375,26754.970703125,19171.390625,25411.201171875,38416.1484375,23983.111328125,29678.931640625,27665.52734375,32115.767578125,25190.91015625,26774.8125,83679.46875,54980.3203125,75623.7734375,NA
"Q9Y223","GNE","Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase",2047.87072753906,3133.80712890625,1684.85327148438,1340.97973632813,1849.19348144531,2232.74072265625,1202.28869628906,1813.14538574219,2663.07934570313,3275.142578125,2643.43432617188,2631.04125976563,5959.6806640625,4953.8115234375,5874.87353515625,NA
"Q9Y224","RTRAF","RNA transcription, translation and transport factor protein",436825.53125,405617.59375,445323.59375,424041.5,454701.46875,437758.15625,421304.28125,425422.96875,485637.0625,515941.625,532326.125,520362,555259.9375,528142.0625,539168.8125,NA
"Q9Y230","RUVBL2","RuvB-like 2",928079,998838.8125,1010440.3125,1007254.5625,780407.3125,780104.8125,771274.1875,770204.625,910859.8125,958786.3125,970280.625,996962.375,1039510.4375,1146447.125,1136357.625,NA
"Q9Y232","CDYL","Chromodomain Y-like protein",16859.88671875,18354.310546875,17094.787109375,12926.041015625,12316.931640625,15959.244140625,11244.2216796875,14817.2080078125,17754.529296875,19685.318359375,18946.03125,23143.576171875,14817.7412109375,12315.447265625,17497.728515625,NA
"Q9Y237","PIN4","Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4",136721.5,134431.40625,146605.15625,124856.234375,115612.078125,128913.5,104043.6015625,128865.3828125,169551.078125,177648.953125,189277.5625,188934.015625,194052.234375,215048.125,208372.65625,NA
"Q9Y241","HIGD1A","HIG1 domain family member 1A, mitochondrial",418182.53125,442889.90625,330649.96875,83448.4765625,253672.796875,86899.1796875,174326.1875,132996.21875,126282.6953125,166626.640625,178534.234375,162176.828125,108776.8515625,100071.21875,60276.9375,NA
"Q9Y247","FAM50B","Protein FAM50B",142024.0625,192827.515625,190171.75,147877.21875,156098.046875,141045.203125,138111.59375,175449.25,297534.28125,248755.390625,263855.03125,263127.03125,77586.125,81178.7109375,76126.921875,NA
"Q9Y248","GINS2","DNA replication complex GINS protein PSF2",35279.984375,37087.95703125,44247.125,17114.734375,31906.740234375,38301.94140625,37093.2578125,28557.724609375,21753.90234375,26973.576171875,39044.61328125,33854.734375,44281.078125,58100.49609375,38303.1328125,NA
"Q9Y259","CHKB","Choline/ethanolamine kinase",15792.234375,12231.73828125,11354.42578125,14199.95703125,17634.05859375,17896.720703125,17084.91015625,17526.796875,10859.08984375,8494.5498046875,10657.8310546875,9689.0087890625,6792.3544921875,7410.015625,6314.6904296875,NA
"Q9Y263","PLAA","Phospholipase A-2-activating protein",86647.2421875,89761.0234375,87469.140625,90549.796875,83235.3515625,83215.71875,87314.421875,85585.140625,88916.515625,94083.734375,89232.7109375,90137.5234375,68120.4375,71884.1328125,70240.5390625,NA
"Q9Y265","RUVBL1","RuvB-like 1",852642.6875,903941.3125,906374.875,924784,714247.1875,692239.8125,707363.5,693709.8125,771753,905616.125,852582.5625,879057.25,985037.5,1011933.1875,1040167,NA
"Q9Y266","NUDC","Nuclear migration protein nudC",504503.65625,496963.28125,531949.6875,452343.6875,398302.96875,438331.375,436917.25,446567.375,497485.46875,538462.0625,510578.90625,502059.75,645563.1875,686961.75,626270.75,NA
"Q9Y276","BCS1L","Mitochondrial chaperone BCS1",26696.8046875,28397.97265625,28216.12890625,27228.607421875,32794.26953125,28424.51171875,29456.06640625,31554.615234375,29778.05078125,30004.712890625,31328.12890625,32299.423828125,33875.26171875,37243.7890625,37941.96484375,NA
"Q9Y277","VDAC3","Voltage-dependent anion-selective channel protein 3",137900.5625,503461.4375,244543.328125,330859.84375,191356.859375,467300.9375,202870.59375,395825.21875,435587,379569.46875,147470.109375,310220.21875,378586.46875,134790.734375,343646.25,NA
"Q9Y281","CFL2","Cofilin-2",39484.6953125,45585.21875,41725.546875,48088.1875,11862.82421875,13634.599609375,11907.4521484375,13769.1201171875,53492.48046875,62159.09765625,51329.1640625,52356.15234375,66684.6015625,54372.4765625,70986.7890625,NA
"Q9Y285","FARSA","Phenylalanine--tRNA ligase alpha subunit",202689.84375,222758.421875,214932.75,210775.671875,152050.390625,155062.5,149697.3125,161580.28125,446458.78125,456457.75,447282.28125,448975.65625,350509.96875,325212.96875,355264.53125,NA
"Q9Y287","ITM2B","Integral membrane protein 2B",14602.7705078125,12977.0107421875,10784.6298828125,11502.4404296875,13266.970703125,8222.232421875,12720.5673828125,10295.3984375,7679.54541015625,6831.87890625,7772.46142578125,9000.2470703125,9551.974609375,11275.986328125,8826.056640625,NA
"Q9Y289","SLC5A6","Sodium-dependent multivitamin transporter",23997.1171875,31619.810546875,23043.50390625,21388.318359375,22351.943359375,20998.087890625,23404.767578125,23913.865234375,44412.83984375,41202.2578125,30842.40625,33573.2265625,95189.5234375,109580.046875,84870.6171875,NA
"Q9Y291","MRPS33","28S ribosomal protein S33, mitochondrial",65765.0859375,64591.98046875,61838.92578125,72588.828125,74724,77637.046875,80740.3984375,68081.7109375,56714.73828125,61986.2421875,62779.9609375,59786.65625,81933.890625,89025.3515625,79684.390625,NA
"Q9Y294","ASF1A","Histone chaperone ASF1A",79693.4140625,97425.7578125,100886.3203125,80542.6015625,76411.84375,81761.09375,82633.28125,80954.4375,74726.9140625,104388.9609375,95366.1015625,102005.4765625,49647.78125,59214.34765625,58491.27734375,NA
